name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Morocco,2019-01-07,16,5,9.9,16,3.3,9.3,6.1,78.7,0,0,0,,0,0,20.2,16.5,93.9,1027.2,2.2,8.4,146.3,12.6,6,,2019-01-07T08:33:35,2019-01-07T18:33:36,0.05,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-08,16,4,9.1,16,1.6,8.4,4.6,75.7,0,0,0,,0,0,22,13,89.2,1025,7.4,8.2,147.1,12.8,6,,2019-01-08T08:33:35,2019-01-08T18:34:28,0.08,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-09,16,4.8,10,16,4,9.3,6,76.9,0,0,0,,0,0,19.4,13,197.6,1021.4,18.8,8.7,144.7,12.6,6,,2019-01-09T08:33:34,2019-01-09T18:35:20,0.11,Clear,Clear conditions throughout the day.,clear-day,"60120099999,60135099999,GMME"
Morocco,2019-01-10,16.7,6,10.1,16.7,4,9.7,7.3,83.6,0,0,0,,0,0,18.7,9.4,170.9,1017.6,26.9,6.4,134.6,11.6,5,,2019-01-10T08:33:31,2019-01-10T18:36:13,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,60136099999,GMME"
Morocco,2019-01-11,17,5,10.9,17,5,10.4,7.3,79.7,0,0,0,,0,0,27,16.6,74.1,1019.8,6.2,8.3,146.8,12.8,6,,2019-01-11T08:33:26,2019-01-11T18:37:07,0.18,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-01-12,17.1,4,10.1,17.1,2.8,9.9,5,74.5,0,0,0,,0,0,23.8,16.5,59.9,1022.3,10.8,6.6,149.2,12.9,6,,2019-01-12T08:33:19,2019-01-12T18:38:01,0.21,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-13,17,4,8.9,17,2.8,8.7,4.8,78.1,0,0,0,,0,0,17.6,11.2,59.3,1024.5,1.4,7.6,151.1,12.9,6,,2019-01-13T08:33:10,2019-01-13T18:38:56,0.24,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-14,16,4,9.6,16,4,9.3,6,79.4,0,0,0,,0,0,19.4,9.4,107.6,1022.9,9.7,7.9,149.9,12.8,6,,2019-01-14T08:32:59,2019-01-14T18:39:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-15,16,5.9,9.8,16,4,9.4,6.6,81.9,0,0,0,,0,0,18.7,9.4,182.6,1021,42.4,5.6,142.8,12.3,6,,2019-01-15T08:32:47,2019-01-15T18:40:48,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-16,17,5.8,10.9,17,5.8,10.8,6.8,77.5,0,0,0,,0,0,22.7,16.6,228.8,1019.8,42.7,8.2,128.3,11,6,,2019-01-16T08:32:32,2019-01-16T18:41:45,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-17,16,9,12.1,16,8.5,11.8,8.9,81.4,4,100,8.33,rain,0,0,23.8,14.8,221.8,1018,62.8,8.5,103.8,9,4,,2019-01-17T08:32:16,2019-01-17T18:42:42,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-18,16,7,11.1,16,7,11.1,7.9,81.6,0,0,0,,0,0,21.2,16.5,299.4,1019.9,52.8,7.7,117.2,10.1,5,,2019-01-18T08:31:58,2019-01-18T18:43:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-19,15,7,11.7,15,7,11.5,9.7,87.6,40,100,8.33,rain,0,0,37.4,29.5,211.9,1021.6,63.1,6.4,42.2,3.6,2,,2019-01-19T08:31:38,2019-01-19T18:44:38,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-20,16,13.8,14.6,16,13.8,14.6,10.6,77.7,35,100,12.5,rain,0,0,49,33.5,270.5,1019.2,56.6,6.3,102.7,8.8,5,,2019-01-20T08:31:16,2019-01-20T18:45:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-21,16,7,11.9,16,7,11.8,7.2,74.4,6,100,4.17,rain,0,0,27.7,16.6,308.9,1021.3,54.9,8.2,118.3,10.2,5,,2019-01-21T08:30:53,2019-01-21T18:46:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-22,14.9,6,10.8,14.9,6,10.3,6.6,76.6,0,0,0,,0,0,33.8,20.5,225.8,1023.7,63,7.8,103.7,9,4,,2019-01-22T08:30:28,2019-01-22T18:47:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-23,15,10,12.3,15,7.5,12.2,10.1,86.5,8,100,8.33,rain,0,0,31.7,20.5,230.4,1021.7,63.2,8.1,95.1,8.3,4,,2019-01-23T08:30:01,2019-01-23T18:48:33,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-24,15.5,9.8,12.7,15.5,9.8,12.7,10.8,88.3,11,100,12.5,rain,0,0,25.6,18.4,226.9,1016.5,57.2,6.2,74,6.3,3,,2019-01-24T08:29:32,2019-01-24T18:49:32,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-01-25,17,7,11.7,17,7,11.7,9.9,89.1,0,0,0,,0,0,22,16.6,3.4,1015.9,49,3.2,153.3,13.1,6,,2019-01-25T08:29:02,2019-01-25T18:50:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-26,15,9,11.5,15,8,11.4,10.2,91.6,0,0,0,,0,0,19.8,9.3,186.8,1019.1,72.6,2.9,137,11.7,6,,2019-01-26T08:28:30,2019-01-26T18:51:31,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-27,16,9,12.8,16,8.5,12.7,10.2,84.6,0,0,0,,0,0,34.2,18.4,232.7,1021.9,55.9,6.6,115.5,9.9,5,,2019-01-27T08:27:56,2019-01-27T18:52:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-28,16,7.1,12.1,16,7.1,12,8.2,78.2,0,0,0,,0,0,25.9,14.8,300.1,1024.6,54.2,9.5,116.4,10.1,4,,2019-01-28T08:27:20,2019-01-28T18:53:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-29,16.8,10,13.1,16.8,10,13.1,8.8,75.6,0,0,0,,0,0,19.1,13,278.2,1023.4,64.1,8.7,112.5,9.7,4,,2019-01-29T08:26:43,2019-01-29T18:54:29,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-30,16,11.9,13.4,16,11.9,13.4,9.4,77.8,0,0,0,,0,0,20.2,11.2,232.2,1019.8,68.6,8.4,117.9,10,5,,2019-01-30T08:26:05,2019-01-30T18:55:29,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-01-31,16,11.8,13.8,16,11.8,13.8,9.7,76.6,0.4,100,4.17,rain,0,0,37.1,24.1,214.6,1016.1,58.3,7.1,97.8,8.4,5,,2019-01-31T08:25:24,2019-01-31T18:56:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-01,16,13,14.3,16,13,14.3,9.1,71.6,37,100,8.33,rain,0,0,68.4,44.6,236.9,1011.4,54.1,7.1,45.2,3.8,2,,2019-02-01T08:24:42,2019-02-01T18:57:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-02,15,7,12,15,7,11.9,7.3,73.8,6.8,100,8.33,rain,0,0,41.8,22.3,295.6,1019.4,50.8,6.6,144.1,12.4,6,,2019-02-02T08:23:59,2019-02-02T18:58:27,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-03,15,5,9.7,15,5,9.4,4.4,71.9,0,0,0,,0,0,23.8,16.6,35.7,1025.6,34.4,9,164.4,14.3,6,,2019-02-03T08:23:14,2019-02-03T18:59:26,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60120099999,60135099999,GMME"
Morocco,2019-02-04,17.9,3,9.3,17.9,0.9,8.9,3.1,68.4,0,0,0,,0,0,29.5,16.6,70,1025.6,5.8,9.8,184.8,15.9,7,,2019-02-04T08:22:28,2019-02-04T19:00:25,0,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-05,17.3,4,10.4,17.3,4,10.3,5.8,76,0,0,0,,0,0,18.4,9.4,142.1,1025.6,6.2,9.5,182.3,15.8,7,,2019-02-05T08:21:40,2019-02-05T19:01:24,0.02,Clear,Clear conditions throughout the day.,clear-day,"60120099999,60135099999,GMME"
Morocco,2019-02-06,19,5,11.6,19,5,11.4,7.7,78.6,0,0,0,,0,0,20.2,11.2,20.7,1024.1,12.3,6.8,180.3,15.7,7,,2019-02-06T08:20:51,2019-02-06T19:02:23,0.05,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-07,17,7,11.8,17,7,11.8,9.7,87.2,0,0,0,,0,0,21.6,14.8,12.6,1023.6,46.9,2.9,169.3,14.6,7,,2019-02-07T08:20:00,2019-02-07T19:03:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-08,14,6,10.1,14,6,10,8.7,91.6,0,0,0,,0,0,21.2,7.6,60.5,1023,77.2,2.8,157.5,13.7,7,,2019-02-08T08:19:08,2019-02-08T19:04:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60120099999,60135099999,remote,GMME"
Morocco,2019-02-09,16,6.8,10.6,16,5.6,10.2,8.2,85.7,0,0,0,,0,0,19.4,18.4,55.4,1023.4,25.3,6.8,171.6,14.9,7,,2019-02-09T08:18:14,2019-02-09T19:05:17,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-10,17,6.8,11,17,5.6,10.9,7.9,82,0,0,0,,0,0,24.1,18.4,38.8,1026,41.8,6.4,176.4,15.1,7,,2019-02-10T08:17:20,2019-02-10T19:06:15,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-11,19,7,12.2,19,7,12,8.8,81.2,0,0,0,,0,0,27.7,20.5,51.8,1026.7,23.2,7.4,185.2,16,7,,2019-02-11T08:16:24,2019-02-11T19:07:12,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-02-12,19,8,13.2,19,8,13.2,10.9,86.7,0,0,0,,0,0,23.4,14.8,23.6,1024.6,47.4,5.2,160.2,13.7,7,,2019-02-12T08:15:26,2019-02-12T19:08:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-13,18,6,11,18,6,10.9,9.2,89.4,0,0,0,,0,0,17.6,7.6,357.6,1023.9,33.5,4,198.1,17,7,,2019-02-13T08:14:28,2019-02-13T19:09:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-02-14,24,7,14.7,24,7,14.7,5.6,62.1,0,0,0,,0,0,19.8,9.4,114.6,1023.8,2.2,8.8,202.2,17.5,7,,2019-02-14T08:13:28,2019-02-14T19:10:02,0.32,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-02-15,19,6,12.1,19,6,12.1,8,77,0,0,0,,0,0,20.5,11.2,25.4,1019.6,15.3,7,193.7,16.6,7,,2019-02-15T08:12:27,2019-02-15T19:10:58,0.36,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-16,19,10,13.6,19,9.6,13.6,10.1,80.3,0,0,0,,0,0,21.2,13,215.9,1018,30.3,6.2,134.1,11.8,5,,2019-02-16T08:11:25,2019-02-16T19:11:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-17,19,8,12.7,19,7.4,12.6,9.9,84,0,0,0,,0,0,24.1,11.2,262.7,1019.8,39.8,4.7,186.2,16.1,7,,2019-02-17T08:10:22,2019-02-17T19:12:49,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-02-18,16,9.9,12.8,16,9.6,12.8,9.5,80.8,0.8,100,4.17,rain,0,0,36.7,25.8,205.2,1016.2,58.1,5.9,66.6,5.9,3,,2019-02-18T08:09:18,2019-02-18T19:13:44,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-02-19,17,5,11.3,17,5,11.1,6,71.6,0,0,0,,0,0,29.9,18.4,46.6,1017.7,24.5,7.9,197.6,17.1,7,,2019-02-19T08:08:13,2019-02-19T19:14:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-20,17,6,11.7,17,6,11.5,8.8,83.1,0,0,0,,0,0,23,14.8,18.7,1019.2,15.3,8.1,202.2,17.7,7,,2019-02-20T08:07:07,2019-02-20T19:15:33,0.53,Clear,Clear conditions throughout the day.,clear-day,"60120099999,60135099999,GMME"
Morocco,2019-02-21,22,7,14.2,22,7,14.2,9.8,77.2,0,0,0,,0,0,18.7,11.2,51.1,1022.2,13.3,6.2,209.2,18,8,,2019-02-21T08:05:59,2019-02-21T19:16:27,0.56,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-22,24.9,11.9,16.8,24.9,11.9,16.8,7.8,58.2,0,0,0,,0,0,22,14.8,108.4,1025.6,11.1,6.2,212.2,18.4,8,,2019-02-22T08:04:51,2019-02-22T19:17:20,0.59,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-23,20.1,9,14.8,20.1,8.5,14.8,8.4,67.1,0,0,0,,0,0,28.1,11.2,30.7,1026.5,33.5,6,218.4,18.9,8,,2019-02-23T08:03:42,2019-02-23T19:18:14,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-24,21,5,12.2,21,4.9,12.2,8.4,78.9,0,0,0,,0,0,28.1,16.6,12.4,1024,17,5.4,220,18.9,8,,2019-02-24T08:02:32,2019-02-24T19:19:06,0.66,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-25,26,6,16.4,26,6,16.4,3,46.5,0,0,0,,0,0,30.6,16.6,83.4,1022.2,13.2,8.7,223.4,19.3,8,,2019-02-25T08:01:21,2019-02-25T19:19:59,0.69,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-02-26,25,8,16.5,25,8,16.5,3.6,46,0,0,0,,0,0,24.8,13,201.3,1022.5,29,8.4,223.7,19.3,8,,2019-02-26T08:00:10,2019-02-26T19:20:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-27,18,9,13.2,18,8.1,13.1,9.9,81.2,0,0,0,,0,0,25.9,13,261.2,1025.8,55.8,5,219.4,18.8,8,,2019-02-27T07:58:57,2019-02-27T19:21:43,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-02-28,18,8,12.8,18,8,12.7,9.8,83,0,0,0,,0,0,22.7,14.8,0.5,1027.2,30.6,5.4,218.9,19.1,8,,2019-02-28T07:57:44,2019-02-28T19:22:34,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-03-01,18,5.8,11.8,18,5.8,11.7,8.4,80.7,0,0,0,,0,0,27.4,16.6,274.3,1026.2,42.9,6.6,217.3,18.9,8,,2019-03-01T07:56:31,2019-03-01T19:23:26,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2019-03-02,18,9.9,13.7,18,9.6,13.7,9.7,78.4,0,0,0,,0,0,25.2,20.5,347.5,1025.7,52.8,8.9,193,16.6,7,,2019-03-02T07:55:16,2019-03-02T19:24:16,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
Morocco,2019-03-03,18,9,13,18,8.5,12.9,9.9,82.6,0,0,0,,0,0,25.6,12.3,336.8,1023.5,53.3,5.2,192.3,16.5,8,,2019-03-03T07:54:01,2019-03-03T19:25:07,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
