name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Morocco,2021-10-10,24,15,19.3,24,15,19.3,17.4,89.6,0.1,100,4.17,rain,0,0,25.2,11.2,291.9,1012.1,64,4,195.2,16.7,7,,2021-10-10T07:28:33,2021-10-10T18:59:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-11,23,14,18.7,23,14,18.7,17.4,93,0,0,0,,0,0,23.8,13,299.4,1010.9,56.6,4.5,134,11.6,4,,2021-10-11T07:29:20,2021-10-11T18:58:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-12,24,16.7,20.8,24,16.7,20.8,18.1,85.3,0.9,100,4.17,rain,0,0,38.9,20.4,260.5,1013.8,43.5,5.3,176.2,15.2,6,,2021-10-12T07:30:06,2021-10-12T18:56:58,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-13,24,14,19.2,24,14,19.2,16.8,86.9,0,0,0,,0,0,31,14.8,2.1,1014.8,57.3,4.8,149.4,12.6,6,,2021-10-13T07:30:53,2021-10-13T18:55:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-14,28,13.8,19.3,27.7,13.8,19.3,15.5,81.8,0.1,100,4.17,rain,0,0,30.6,16.5,26.4,1014.6,37.9,6.4,168.2,14.5,6,,2021-10-14T07:31:41,2021-10-14T18:54:27,0.28,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-15,23,14,18.6,23,14,18.6,17.2,92,0.1,100,4.17,rain,0,0,24.5,13,279.2,1016,43.3,4,180.5,15.7,6,,2021-10-15T07:32:28,2021-10-15T18:53:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-16,25,12,18.3,25,12,18.3,16,87.9,0.1,100,4.17,rain,0,0,29.5,16.5,350.4,1017.2,48.7,4.7,189,16.5,7,,2021-10-16T07:33:16,2021-10-16T18:51:58,0.35,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-17,24,12,17.6,24,12,17.6,14.5,83.8,0,0,0,,0,0,26.3,13,14.4,1017,35.7,4.7,182.1,15.5,7,,2021-10-17T07:34:05,2021-10-17T18:50:45,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
Morocco,2021-10-18,26,11.8,18.8,26,11.8,18.8,13.4,74.8,0.1,100,4.17,rain,0,0,29.9,22.3,6.4,1016.9,29.1,5.8,180.3,15.6,6,,2021-10-18T07:34:54,2021-10-18T18:49:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-19,27,12,19.4,27.1,12,19.3,12.9,69.9,0,0,0,,0,0,23.4,11.2,317,1016.1,0.7,5.8,181.5,15.8,6,,2021-10-19T07:35:43,2021-10-19T18:48:21,0.46,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-20,27,15,20,27.7,15,20.1,18,88.9,0,0,0,,0,0,26.3,13,258.2,1018.1,47.2,5.2,177.7,15.3,6,,2021-10-20T07:36:32,2021-10-20T18:47:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
