,item_id,timestamp,Unnamed: 0,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,moonphase,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_wind
5266,Rabat,2021-10-04,1.2029059576952523,0.2846410965325133,0.16501195470409388,0.31997419393645193,0.6351226001251978,0.6043047015702941,-0.11875871582587079,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,0.3729894814278495,0.369532404452724,-0.08588241427771229,-0.06159472047573574,-0.058386702072197615,-0.22326860745418606,-0.3341433438664128,1.581999086771358,False,False,False,False,False
5267,Rabat,2021-10-05,1.203463245607087,0.3043437647323252,0.14254687782491024,0.3103029775852262,0.6212858793968525,0.607970832327703,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,0.6718360998243418,0.6371438870282831,-0.08441042224182695,-0.10173331804042886,-0.10032359964895492,0.6110231905684608,-0.34620294053947354,1.6858923623848767,True,False,False,False,False
5268,Rabat,2021-10-06,1.2040205335189218,0.3292163134673835,0.12680564039053718,0.3065768838568094,0.615231276107568,0.6146608651205946,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-1.0973358810828922,-0.2102924744609873,-0.07840914082875686,-0.1455969229088892,-0.13951181076322322,0.8035520670352253,-0.3601060102421721,-1.6733235491188911,False,False,False,True,False
5269,Rabat,2021-10-07,1.2045778214307565,0.3577565053178649,0.11780836176499027,0.30824021235055604,0.6165582126762128,0.6243359208129758,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.5355042384974867,-1.013126922187664,-0.06798509242669969,-0.19147319504357424,-0.1740441155714746,-0.4799737760765392,-0.37623169038043913,-1.5347991816341997,False,False,False,True,False
5270,Rabat,2021-10-08,1.2051351093425913,0.3883297216538013,0.11532379992776184,0.3145286603888019,0.6245621604006397,0.6368196978153962,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.9180279100449967,-1.013126922187664,-0.0534507682353937,-0.2375327882499564,-0.2022388409477614,-1.1859129897880094,-0.39487537174733184,-1.430905906020681,False,False,False,True,False
5271,Rabat,2021-10-09,1.205692397254426,0.41922867813460934,0.1188681997831712,0.32449245785732433,0.6382562866269118,0.6518071760747979,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.451827185346469,-0.7603827441996361,-0.0353109986698588,-0.2818917450815094,-0.222721462262056,-1.5709707427215391,-0.4162326416640967,-1.2923815385359896,False,False,False,True,False
5272,Rabat,2021-10-10,1.2062496851662607,0.4487358303743498,0.12771400525211418,0.33702667668922487,0.6564042026351454,0.6688782964411449,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.9658433689884358,-1.2807384047632229,-0.01424253808717327,-0.32267820995052493,-0.23449311148618365,-1.7634996191883037,-0.44038731500713874,-1.188488262922471,False,False,False,False,False
5273,Rabat,2021-10-11,1.2068069730780955,0.475186091165408,0.14090841364171228,0.3509077205628425,0.6775626728799489,0.687515978740665,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-1.1331974752904712,-1.013126922187664,0.008932360945803368,-0.35810116414527693,-0.23698275947717498,-1.4426181584103626,-0.4673041638236394,-1.0499638954377797,False,False,False,True,False
5274,Rabat,2021-10-12,1.2073642609899302,0.49702746306533196,0.15730135402881618,0.36483475244551944,0.7001327490805583,0.7071276821490321,-0.07857549398039022,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,0.6718360998243418,0.08705361728963372,0.03327740536904381,-0.38651871829761353,-0.2300805207437185,-0.9292078211656569,-0.4968267548893682,-0.9460706198242609,False,False,False,False,False
5275,Rabat,2021-10-13,1.207921548901765,0.5128772664205488,0.17558207999505626,0.37747461239091457,0.7224174522013341,0.7270695878749157,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.2725192143085736,-0.7455154396121049,0.05777760379156937,-0.40650341584738375,-0.21415032897745837,-1.250089281943598,-0.5286805829996235,-0.8075462523395696,False,False,False,True,False
5276,Rabat,2021-10-14,1.2084788368135997,0.5215718102934283,0.19432319723581598,0.38750862400182295,0.742683855445114,0.7466724010886268,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.3203346732520122,-0.4927712616240771,0.08137721659698681,-0.4169020119164953,-0.19002111765435376,-0.22326860745418606,-0.562481455660108,-0.7036529767260509,False,False,False,False,False
5277,Rabat,2021-10-15,1.2090361247254344,0.5222076059111299,0.21203061410153956,0.3936795919028132,0.7592272331539309,0.7652677289902491,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.0495204221394534,-1.013126922187664,0.10301895318355016,-0.4168872991155094,-0.15895657454476952,-1.7634996191883037,-0.5977488523355354,-0.5651286092413594,False,False,False,False,False
5278,Rabat,2021-10-16,1.2095934126372692,0.5141725494150935,0.22719762266072968,0.3948372590241337,0.7704348419682739,0.7822139955329295,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.451827185346469,-0.4927712616240771,0.12168301891129446,-0.40599975494213253,-0.12260448199828648,-1.314265574099186,-0.6339237587747639,-0.4612353336278409,False,False,False,False,False
5279,Rabat,2021-10-17,1.210150700549104,0.49716589010391066,0.23836110227801738,0.389980523761836,0.7748468962323949,0.7969208993337926,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.834350856893979,-1.013126922187664,0.13642462677931463,-0.38417708064075085,-0.08292756560162179,-1.314265574099186,-0.6703902740437531,-0.32271096614314937,False,False,False,True,False
5280,Rabat,2021-10-18,1.2107079884609386,0.4712062367739467,0.24415769750834962,0.37829481298882434,0.771212390241887,0.8088715066525476,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.4040117264030304,0.369532404452724,0.1464086500405144,-0.35177008099207036,-0.04211861243838803,-0.6083263603877157,-0.7065001138326826,-0.21881769052963085,False,False,False,False,False
5281,Rabat,2021-10-19,1.2112652763727734,0.43662732101982865,0.2433777650052713,0.35918316481208384,0.7585376025472487,0.8176411913053021,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-1.1810129342339102,-1.2807384047632229,0.15094019981962106,-0.30954378723348325,-0.0025033496083847356,-0.6083263603877157,-0.7415989962185102,-0.08029332304493927,True,False,False,False,False
5282,Rabat,2021-10-20,1.2118225642846079,0.3940617140949143,0.2350149145785622,0.33228978985285407,0.7361253855293967,0.82291278193376,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.834350856893979,-1.013126922187664,0.14949006260366235,-0.25866323664398,0.03356483887563707,-0.9933841133212449,-0.7750538016517403,0.05823104443975212,False,False,False,True,False
5283,Rabat,2021-10-21,1.2123798521964426,0.3444131643018514,0.21830908846770153,0.2975151443609861,0.7036036868099971,0.8244874470100373,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.021488054855519946,-0.7455154396121049,0.14171412093891006,-0.20066387490732449,0.06381386018878041,-0.9292078211656569,-0.8062793519401824,0.16212432005327082,False,False,False,True,False
