name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Morocco,1996-06-20,25.1,19.6,22.0,25.1,19.6,22.0,19.0,83.8,0.0,0.0,0.0,,,,,11.2,294.4,1014.8,70.7,6.5,,,,,1996-06-20T05:16:17,1996-06-20T19:41:35,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-21,24.1,16.4,21.2,24.1,16.4,21.2,16.4,74.7,0.0,0.0,0.0,,,,,14.8,329.2,1018.3,46.7,9.0,,,,,1996-06-21T05:16:30,1996-06-21T19:41:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-22,24.2,15.1,19.1,24.2,15.1,19.1,16.0,83.0,0.0,0.0,0.0,,,,,14.8,346.9,1019.2,36.9,9.6,,,,,1996-06-22T05:16:44,1996-06-22T19:41:59,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-23,24.6,14.9,20.7,24.6,14.9,20.7,17.8,84.2,0.0,0.0,0.0,,,,,11.2,297.4,1017.7,37.1,7.7,,,,,1996-06-23T05:16:59,1996-06-23T19:42:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-24,27.9,16.6,22.4,28.6,16.6,22.5,18.0,78.1,0.0,0.0,0.0,,,,,22.3,309.1,1014.7,44.2,6.3,,,,,1996-06-24T05:17:15,1996-06-24T19:42:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-25,29.4,18.7,24.6,29.7,18.7,24.5,14.3,54.5,0.0,0.0,0.0,,,,,22.3,357.9,1012.8,58.3,8.0,,,,,1996-06-25T05:17:33,1996-06-25T19:42:24,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-26,29.6,16.6,23.9,28.9,16.6,23.6,15.2,63.3,0.0,0.0,0.0,,,,,22.3,317.3,1013.2,27.3,9.0,,,,,1996-06-26T05:17:52,1996-06-26T19:42:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-27,28.1,18.9,23.6,29.0,18.9,23.8,18.6,75.7,0.0,0.0,0.0,,,,,18.4,283.6,1013.3,43.0,7.7,,,,,1996-06-27T05:18:13,1996-06-27T19:42:33,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-28,30.1,18.1,24.5,30.9,18.1,25.3,19.1,73.3,0.0,0.0,0.0,,,,,18.4,253.0,1013.6,20.0,6.3,,,,,1996-06-28T05:18:34,1996-06-28T19:42:35,0.41,Clear,Partly cloudy throughout the day.,clear-day,60135099999
Morocco,1996-06-29,26.1,20.6,24.0,26.1,20.6,24.0,20.0,79.4,0.0,0.0,0.0,,,,,18.4,241.9,1015.0,28.0,6.2,,,,,1996-06-29T05:18:57,1996-06-29T19:42:36,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-06-30,26.1,20.1,23.0,26.1,20.1,23.0,19.3,80.8,0.0,0.0,0.0,,,,,18.4,240.9,1016.5,34.6,6.4,,,,,1996-06-30T05:19:21,1996-06-30T19:42:35,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-01,25.1,21.1,22.9,25.1,21.1,22.9,18.9,78.4,0.0,0.0,0.0,,,,,18.4,239.1,1016.0,60.8,7.3,,,,,1996-07-01T05:19:46,1996-07-01T19:42:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-02,24.3,19.6,21.3,24.3,19.6,21.3,18.2,82.8,0.0,0.0,0.0,,,,,14.8,258.7,1015.9,73.3,6.8,,,,,1996-07-02T05:20:12,1996-07-02T19:42:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-03,25.1,15.2,20.1,25.1,15.2,20.1,17.6,85.7,0.0,0.0,0.0,,,,,14.8,296.7,1017.4,42.0,7.8,,,,,1996-07-03T05:20:39,1996-07-03T19:42:22,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-04,25.1,17.1,20.9,25.1,17.1,20.9,17.9,83.5,0.0,0.0,0.0,,,,,14.8,294.7,1018.5,55.8,7.3,,,,,1996-07-04T05:21:07,1996-07-04T19:42:15,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-05,24.3,20.1,21.5,24.3,20.1,21.5,19.0,86.0,0.0,0.0,0.0,,,,,14.8,291.7,1018.9,76.2,6.8,,,,,1996-07-05T05:21:36,1996-07-05T19:42:06,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-06,24.6,20.1,21.5,24.6,20.1,21.5,17.6,79.0,0.0,0.0,0.0,,,,,14.8,303.9,1016.1,87.0,8.4,,,,,1996-07-06T05:22:06,1996-07-06T19:41:55,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-07,23.6,17.6,20.9,23.6,17.6,20.9,16.6,77.4,0.0,0.0,0.0,,,,,18.4,309.7,1015.3,66.7,8.5,,,,,1996-07-07T05:22:37,1996-07-07T19:41:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-08,26.4,17.1,22.0,26.4,17.1,22.0,18.6,81.9,0.0,0.0,0.0,,,,,25.9,339.3,1014.9,38.2,7.9,,,,,1996-07-08T05:23:09,1996-07-08T19:41:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-09,27.1,20.4,23.7,28.9,20.4,23.8,20.7,84.0,0.1,100.0,4.17,rain,,,,18.4,224.4,1014.5,49.2,6.8,,,,,1996-07-09T05:23:41,1996-07-09T19:41:13,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,60135099999
Morocco,1996-07-10,25.1,19.6,22.2,25.1,19.6,22.2,19.7,85.9,0.0,0.0,0.0,,,,,22.3,213.7,1016.0,60.0,6.5,,,,,1996-07-10T05:24:15,1996-07-10T19:40:56,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-11,26.7,19.6,22.5,26.7,19.6,22.5,20.0,86.5,0.0,0.0,0.0,,,,,18.4,312.6,1013.5,45.5,6.2,,,,,1996-07-11T05:24:49,1996-07-11T19:40:37,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,60135099999
Morocco,1996-07-12,31.1,15.9,23.8,31.9,15.9,24.2,18.0,73.6,0.0,0.0,0.0,,,,,18.4,304.9,1010.7,13.3,8.4,,,,,1996-07-12T05:25:24,1996-07-12T19:40:16,0.89,Clear,Clear conditions throughout the day.,clear-day,60135099999
Morocco,1996-07-13,31.1,16.0,23.3,31.5,16.0,23.7,19.7,82.7,0.0,0.0,0.0,,,,,18.4,288.3,1012.2,25.5,6.6,,,,,1996-07-13T05:26:00,1996-07-13T19:39:54,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-14,27.1,19.2,22.5,28.4,19.2,22.6,20.4,89.1,0.0,0.0,0.0,,,,,11.2,233.2,1013.4,53.8,5.0,,,,,1996-07-14T05:26:36,1996-07-14T19:39:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-15,30.1,16.0,23.8,30.5,16.0,24.2,17.7,71.4,0.0,0.0,0.0,,,,,22.3,317.2,1012.8,28.2,8.1,,,,,1996-07-15T05:27:13,1996-07-15T19:39:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-16,30.4,19.1,24.3,34.3,19.1,25.1,20.7,81.7,0.0,0.0,0.0,,,,,18.4,269.7,1012.8,37.5,7.4,,,,,1996-07-16T05:27:50,1996-07-16T19:38:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-17,28.1,20.6,24.5,32.8,20.6,26.0,22.4,88.1,0.0,0.0,0.0,,,,,18.4,305.8,1015.5,8.8,7.6,,,,,1996-07-17T05:28:29,1996-07-17T19:38:09,0.06,Clear,Clear conditions throughout the day.,clear-day,60135099999
Morocco,1996-07-18,29.2,19.1,24.2,34.7,19.1,25.6,21.4,85.3,0.0,0.0,0.0,,,,,22.3,312.9,1016.2,23.3,6.0,,,,,1996-07-18T05:29:07,1996-07-18T19:37:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-19,29.1,20.1,24.4,32.9,20.1,25.7,21.4,83.6,0.0,0.0,0.0,,,,,13.0,251.7,1016.5,0.0,7.2,,,,,1996-07-19T05:29:46,1996-07-19T19:37:08,0.13,Clear,Clear conditions throughout the day.,clear-day,60135099999
Morocco,1996-07-20,29.1,19.1,24.4,32.9,19.1,25.5,21.1,83.4,0.0,0.0,0.0,,,,,14.8,225.7,1015.7,6.3,6.9,,,,,1996-07-20T05:30:26,1996-07-20T19:36:34,0.16,Clear,Clear conditions throughout the day.,clear-day,60135099999
Morocco,1996-07-21,28.1,21.1,24.5,30.2,21.1,24.9,20.8,80.6,0.0,0.0,0.0,,,,,14.8,259.4,1016.7,30.0,6.8,,,,,1996-07-21T05:31:06,1996-07-21T19:35:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-22,29.9,18.1,23.7,33.8,18.1,24.5,20.2,82.4,0.0,0.0,0.0,,,,,18.4,310.6,1014.2,63.3,4.4,,,,,1996-07-22T05:31:46,1996-07-22T19:35:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-23,26.1,21.7,23.8,26.1,21.7,23.8,20.3,80.8,0.0,0.0,0.0,,,,,18.4,242.4,1015.4,70.0,5.1,,,,,1996-07-23T05:32:27,1996-07-23T19:34:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-24,25.4,19.7,22.5,25.4,19.7,22.5,20.4,88.4,0.0,0.0,0.0,,,,,18.4,327.3,1015.2,59.1,6.4,,,,,1996-07-24T05:33:08,1996-07-24T19:34:06,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-25,25.4,21.6,22.8,25.4,21.6,22.8,20.5,86.9,0.0,0.0,0.0,,,,,14.8,292.2,1016.1,69.1,6.6,,,,,1996-07-25T05:33:50,1996-07-25T19:33:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-26,24.7,21.1,22.9,24.7,21.1,22.9,17.9,74.0,0.0,0.0,0.0,,,,,14.8,277.5,1018.4,71.0,7.4,,,,,1996-07-26T05:34:32,1996-07-26T19:32:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-27,25.4,20.1,22.6,25.4,20.1,22.6,17.4,73.1,0.0,0.0,0.0,,,,,18.4,304.8,1016.5,51.1,8.5,,,,,1996-07-27T05:35:14,1996-07-27T19:31:59,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-28,27.2,17.9,23.0,29.7,17.9,23.2,19.7,82.4,0.0,0.0,0.0,,,,,14.8,260.4,1012.2,39.2,5.8,,,,,1996-07-28T05:35:56,1996-07-28T19:31:14,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-29,28.1,20.1,25.0,30.8,20.1,26.1,21.5,81.3,0.0,0.0,0.0,,,,,14.8,247.3,1013.2,23.3,5.2,,,,,1996-07-29T05:36:39,1996-07-29T19:30:27,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-07-30,28.2,21.1,24.6,30.8,21.1,25.4,21.4,83.2,45.0,100.0,4.17,rain,,,,18.4,291.6,1015.4,32.0,5.0,,,,,1996-07-30T05:37:21,1996-07-30T19:29:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,60135099999
Morocco,1996-07-31,26.4,17.1,22.2,26.4,17.1,22.2,19.8,87.2,0.0,0.0,0.0,,,,,14.8,284.4,1016.3,52.0,6.3,,,,,1996-07-31T05:38:04,1996-07-31T19:28:50,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-01,24.2,19.1,21.8,24.2,19.1,21.8,18.9,84.2,0.0,0.0,0.0,,,,,14.8,276.2,1017.8,69.1,7.2,,,,,1996-08-01T05:38:47,1996-08-01T19:27:59,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-02,25.1,17.1,21.6,25.1,17.1,21.6,18.4,82.6,0.0,0.0,0.0,,,,,11.2,312.6,1018.9,54.5,6.8,,,,,1996-08-02T05:39:30,1996-08-02T19:27:07,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-03,27.1,17.9,22.9,28.9,17.9,23.0,20.0,84.4,0.0,0.0,0.0,,,,,14.8,304.0,1018.6,32.7,6.7,,,,,1996-08-03T05:40:13,1996-08-03T19:26:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-04,25.7,17.1,21.4,25.7,17.1,21.4,19.4,89.1,0.0,0.0,0.0,,,,,18.4,288.1,1017.4,46.7,5.8,,,,,1996-08-04T05:40:57,1996-08-04T19:25:19,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,60135099999
Morocco,1996-08-05,25.9,16.9,22.2,25.9,16.9,22.2,19.0,82.9,0.0,0.0,0.0,,,,,14.8,285.4,1016.1,40.9,7.4,,,,,1996-08-05T05:41:40,1996-08-05T19:24:23,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-06,25.9,16.0,20.9,25.9,16.0,20.9,17.8,83.8,0.0,0.0,0.0,,,,,18.4,329.4,1016.3,45.8,7.6,,,,,1996-08-06T05:42:23,1996-08-06T19:23:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-07,27.1,15.9,21.0,28.9,15.9,21.1,18.2,85.4,0.0,0.0,0.0,,,,,14.8,296.2,1017.5,36.0,8.7,,,,,1996-08-07T05:43:07,1996-08-07T19:22:28,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-08,26.6,18.1,22.4,26.6,18.1,22.4,18.6,80.7,0.0,0.0,0.0,,,,,74.2,352.7,1016.4,35.0,9.3,,,,,1996-08-08T05:43:50,1996-08-08T19:21:29,0.8,Partially cloudy,Partly cloudy throughout the day.,wind,60135099999
Morocco,1996-08-09,26.1,16.4,20.5,26.1,16.4,20.5,18.8,90.5,0.0,0.0,0.0,,,,,14.8,262.3,1014.3,37.3,7.3,,,,,1996-08-09T05:44:34,1996-08-09T19:20:28,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-10,26.6,19.7,22.9,26.6,19.7,22.9,20.3,85.9,0.0,0.0,0.0,,,,,14.8,314.7,1015.0,50.0,5.8,,,,,1996-08-10T05:45:17,1996-08-10T19:19:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-11,27.1,17.1,23.0,29.2,17.1,23.3,19.5,81.9,0.0,0.0,0.0,,,,,18.4,318.5,1014.9,30.0,7.0,,,,,1996-08-11T05:46:01,1996-08-11T19:18:24,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-12,25.9,16.0,20.9,25.9,16.0,20.9,18.7,88.1,0.0,0.0,0.0,,,,,14.8,279.0,1013.8,38.3,6.1,,,,,1996-08-12T05:46:44,1996-08-12T19:17:20,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-13,25.1,19.4,22.4,25.1,19.4,22.4,19.1,82.7,0.0,0.0,0.0,,,,,22.3,238.3,1013.8,60.7,7.0,,,,,1996-08-13T05:47:27,1996-08-13T19:16:15,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-14,23.9,17.2,21.0,23.9,17.2,21.0,18.0,83.4,0.0,0.0,0.0,,,,,18.4,268.7,1014.0,65.4,6.5,,,,,1996-08-14T05:48:11,1996-08-14T19:15:09,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-15,26.1,20.1,22.8,26.1,20.1,22.8,17.0,70.1,0.0,0.0,0.0,,,,,18.4,292.4,1015.4,59.2,9.7,,,,,1996-08-15T05:48:54,1996-08-15T19:14:02,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-16,25.7,16.0,21.2,25.7,16.0,21.2,17.5,80.8,0.0,0.0,0.0,,,,,18.4,343.9,1017.7,8.2,8.6,,,,,1996-08-16T05:49:37,1996-08-16T19:12:54,0.08,Clear,Clear conditions throughout the day.,clear-day,60135099999
Morocco,1996-08-17,25.1,18.1,22.0,25.1,18.1,22.0,19.3,85.0,0.0,0.0,0.0,,,,,18.4,280.5,1019.2,73.8,6.6,,,,,1996-08-17T05:50:20,1996-08-17T19:11:45,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-18,25.1,15.1,20.4,25.1,15.1,20.4,16.7,80.7,0.0,0.0,0.0,,,,,18.4,311.5,1019.1,56.3,7.4,,,,,1996-08-18T05:51:03,1996-08-18T19:10:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
Morocco,1996-08-19,24.6,14.9,19.6,24.6,14.9,19.6,15.8,80.2,0.0,0.0,0.0,,,,,14.8,301.4,1016.4,60.0,7.6,,,,,1996-08-19T05:51:46,1996-08-19T19:09:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,60135099999
